is_weekend,temp_humidity_interaction,temperature,timestamp,humidity,day,pressure,day_of_week,pm_ratio,aqi,wind_speed,is_rush_hour,month,co,pm2_5,so2,pm10,no2,o3,city,hour,data_source
0,1129.092334255358,15.128509331460515,2025-11-26 01:31:53.362694,74.63341625518598,26,1020.782395119644,2,0.514353374842757,2.702311249421026,7.107768534579327,0,11,274.84104536493817,61.20535087338877,12.138369685874352,118.99474926571612,23.24324705367481,23.89918401240552,Karachi,1,historical
0,742.0618697681122,31.86035871862947,2025-11-26 02:31:53.362694,23.29107077297946,26,1012.750633640097,2,0.4457372462002805,3.218478887571925,4.719233538380938,0,11,245.68015895447903,60.71083899176651,12.914891721548765,136.2031993271831,20.635830315611702,59.84512970425021,Karachi,2,historical
0,2073.888971914976,27.50744995950895,2025-11-26 03:31:53.362694,75.39371970021747,26,1022.386415032782,2,0.7717511884881892,2.836476762191225,3.4774605575619697,0,11,363.7830073036199,77.68121634196054,6.8065908741308085,100.65577805475496,22.256131858231207,36.11575559623172,Karachi,3,historical
0,1899.070192718776,29.98033178460276,2025-11-26 04:31:53.362694,63.34386845225297,26,1018.7147310988004,2,0.5694068562566456,2.882974163165425,5.322509924729902,0,11,144.02954697045942,78.43124673837718,10.906239775664776,137.7420132486538,24.771733562319795,60.64221730953275,Karachi,4,historical
0,1208.3842285501005,17.71070506288556,2025-11-26 05:31:53.362694,68.22903008431791,26,1015.4209514720652,2,0.5706487595792382,2.9014142742676365,3.048603820391376,0,11,222.20806497869324,74.89564397281598,12.553774570296085,131.24648519001337,14.967023142348555,40.67206523467761,Karachi,5,historical
0,2061.164877991555,19.01225071389556,2025-11-26 06:31:53.362694,108.4124604187501,26,998.6711493021396,2,0.6854764420519487,3.163355671620383,5.368766148765644,0,11,301.224179899362,84.7998567922675,15.084486906624871,123.70936707674772,18.522274654484388,50.475522911011815,Karachi,6,historical
0,1456.236887904672,28.25451092990224,2025-11-26 07:31:53.362694,51.53997857253693,26,1013.6340853004616,2,0.5494248771733675,3.904681547954527,5.866413886937586,1,11,122.8434362062966,92.90738853161882,18.44040231024768,169.09934804845483,23.421661150531094,80.30091080216513,Karachi,7,historical
0,1789.8302765244323,36.44649297353277,2025-11-26 08:31:53.362694,49.10843624444736,26,1014.1487419109188,2,0.7459987264990812,2.9657396565031866,5.234436632211847,1,11,232.29548135341315,86.6413958218882,11.989073242267972,116.1414795283768,17.070476217659618,51.81022572038127,Karachi,8,historical
0,2133.670540328878,26.657291646343243,2025-11-26 09:31:53.362694,80.0407846616919,26,1005.6804161961812,2,0.5852184386361989,3.6726648082970414,7.3961681584553745,1,11,201.62729389183832,81.54358420140795,4.9954393099422605,139.338713235759,24.14201253307649,44.624188470253046,Karachi,9,historical
0,1578.223810887925,33.10514963856046,2025-11-26 10:31:53.362694,47.67306078114294,26,1021.9809079614616,2,0.5936732276107187,3.2876161025040087,2.824693224136905,0,11,131.73072651329758,80.98872773116388,11.097224779163769,136.41970694401857,15.539566860826104,49.3916705650109,Karachi,10,historical
0,1205.3350416105754,23.3009249629203,2025-11-26 11:31:53.362694,51.72906412636724,26,1005.9638299745952,2,0.5234226991878518,2.7862587805128785,2.282369261148656,0,11,218.19450865446592,60.925941182222616,11.47943328933228,116.3991192524817,17.66821415921342,48.54341738115855,Karachi,11,historical
0,2429.176426808666,32.39379444981458,2025-11-26 12:31:53.362694,74.98894365623075,26,1018.3731729761624,2,0.7361685575521095,3.1239498570909032,5.532501729811203,0,11,128.6377469488733,82.00258480162019,10.44231030185546,111.39104483665164,30.8641408688782,68.30166317285129,Karachi,12,historical
0,1204.1785652745982,25.84622053806428,2025-11-26 13:31:53.362694,46.59012189040092,26,1016.643275538955,2,0.609670735366446,2.5903973384554053,7.657431757115995,0,11,158.78416126010745,65.69552746952519,6.294522202502943,107.75575020841131,16.651646654626074,57.300574278783074,Karachi,13,historical
0,1305.3541043953032,20.91138468265771,2025-11-26 14:31:53.362694,62.42313095018826,26,1008.8721906057556,2,0.6357181491313804,3.208558856326732,3.0267248099487354,0,11,202.0638917420977,83.6502788364528,11.748197176102176,131.58390860910478,22.995306756165743,39.84839212704319,Karachi,14,historical
0,1383.4767346562412,24.08559058624228,2025-11-26 15:31:53.362694,57.4400170800248,26,1010.1228929005276,2,0.7379670975523408,3.232007484471691,4.919688776412181,0,11,276.0634570518371,83.61577782262233,13.11203432334296,113.30556348644234,17.872827047980863,46.12773846337024,Karachi,15,historical
0,1408.6710168594982,21.460213790060592,2025-11-26 16:31:53.362694,65.6410523511155,26,1013.8516780449744,2,0.6503065030257071,2.6891929227880507,2.9038261099132505,0,11,201.7550556536768,70.403474213794,12.463221334173436,108.26198705721828,17.45625900571227,36.78227867219238,Karachi,16,historical
0,1727.674932203964,35.9147120809646,2025-11-26 17:31:53.362694,48.10493616958886,26,1012.8612212344068,2,0.6877200661097183,4.126946182770106,3.989386055145694,1,11,171.37407839730318,106.81345023878504,4.560705594761439,155.31530269722293,26.85213394830085,49.212886078342414,Karachi,17,historical
0,1112.1244542874344,18.803349002529927,2025-11-26 18:31:53.362694,59.145020077955365,26,1017.3201342692728,2,0.5145936706668774,3.32020649966622,4.1194798990247286,1,11,117.30326247377457,78.1717376337115,12.572113306778492,151.9096368449429,25.550624547479263,64.0509749070131,Karachi,18,historical
0,1502.900255547209,19.333404139816995,2025-11-26 19:31:53.362694,77.73593541408458,26,1012.243864722308,2,0.7177174235283723,3.6848166666466047,5.820868512647468,1,11,161.29064630213543,100.97579830006208,7.024335013146214,140.69018668051098,22.690275843555472,33.53987334008502,Karachi,19,historical
0,2295.853328842918,28.03787689636106,2025-11-26 20:31:53.362694,81.88399347530087,26,1026.7610843716652,2,0.6784618826970541,2.7958745401544225,8.254174072627166,0,11,250.2430808361966,76.02082233752238,8.608955914533489,112.04877425879958,25.03535113964601,63.96295544108852,Karachi,20,historical
0,999.9260645806912,18.232604604130263,2025-11-26 21:31:53.362694,54.84274388060697,26,1009.1818275281488,2,0.589667776845996,2.6525033458644907,2.043827200154248,0,11,193.7022125844993,60.57956174752058,12.928483849333276,102.73507240220484,18.11985847780718,50.72984061434655,Karachi,21,historical
0,2291.9922171863705,30.203082017836152,2025-11-26 22:31:53.362694,75.8860375849344,26,1010.1856915794172,2,0.6672745013906817,2.828489167500474,3.3800211884309377,0,11,186.8329422592428,77.30742286555883,2.1927385297020265,115.85550280198136,15.933945509882625,62.26481104291884,Karachi,22,historical
0,1249.7806926845606,26.12837532349254,2025-11-26 23:31:53.362694,47.83231552712954,26,1011.4762384117709,2,0.6630352732910727,3.43643362766588,6.80647417063584,0,11,251.4598697373158,93.6927038698822,5.827789640548172,141.30877744229915,29.14362898079854,49.01614939090037,Karachi,23,historical
0,1232.525229623701,26.45841955329911,2025-11-27 00:31:53.362694,46.58347892400917,27,1004.0166800643776,3,0.619396401032254,2.9175528391351584,2.979415520664003,0,11,144.36847208292954,70.62488097478132,7.452049866591375,114.02210419221284,18.393719620593668,45.25032210177231,Karachi,0,historical
0,2498.263497976074,29.109836952845267,2025-11-27 01:31:53.362694,85.8219680866982,27,1008.8921094297524,3,0.6476164244027297,3.0613497149112967,1.6519369618988011,0,11,145.06458690072043,68.6988745633106,10.951677442272814,106.07957422739668,16.565252662136025,61.672961519534994,Karachi,1,historical
0,1506.0225730967527,21.51372527089261,2025-11-27 02:31:53.362694,70.00287277695944,27,1013.1271531477086,3,0.4992937660868137,3.290857281034485,4.241229618773723,0,11,180.5167077697475,76.72074882997339,14.031852564545106,153.6585353974432,19.28947694196172,56.3562353703252,Karachi,2,historical
0,860.3103958070263,15.260794945640818,2025-11-27 03:31:53.362694,56.37389132554792,27,1015.4079532878366,3,0.6611394782166576,2.7514852530865737,7.541750858750516,0,11,213.3387493017765,68.7757897962814,11.346832402216862,104.02614283720528,18.52884547920711,50.803423866243016,Karachi,3,historical
0,1283.4424091076612,22.245187129322176,2025-11-27 04:31:53.362694,57.69528490124095,27,1012.9991682186,3,0.5701000874471408,2.686446588759082,2.6548502461690267,0,11,213.8533803555406,59.9502735557994,8.648522767994226,105.15745371001708,19.32060341277631,65.04850940554114,Karachi,4,historical
0,1818.2025279512425,25.663398345833293,2025-11-27 05:31:53.362694,70.84808112509563,27,1010.1892457547762,3,0.6274704804881059,2.8109774598051738,5.3380844336534246,0,11,217.66876293782164,65.17608874461274,8.76085289585722,103.87116329984576,14.310211730608302,50.30716528500507,Karachi,5,historical
0,1791.339677332099,31.486403815115747,2025-11-27 06:31:53.362694,56.89248247753612,27,1005.4822857475864,3,0.6662623991811106,2.8409885632038616,5.79983671667989,0,11,171.19619281841062,72.38504699471483,12.4143058760808,108.64345201482448,16.488654395129224,52.97630252613448,Karachi,6,historical
0,2208.959394494721,30.540724703063805,2025-11-27 07:31:53.362694,72.32832278774056,27,1014.9271737270502,3,0.5163152894561414,3.3917644076995663,4.302572867293637,1,11,206.6585146425853,78.95018051467713,14.43796244453381,152.91079332134245,11.752321356748478,44.368662993209085,Karachi,7,historical
0,1003.6017070881344,21.53641736585257,2025-11-27 08:31:53.362694,46.60021627735595,27,1015.0591485383188,3,0.6065005906065573,3.7530360699056553,6.056981669288604,1,11,133.33986869643107,90.236504122273,10.405530279453895,148.78221970406997,17.91291710724682,37.936150650383446,Karachi,8,historical
0,1262.32180470102,33.53610167626421,2025-11-27 09:31:53.362694,37.64068396758385,27,1017.5887000576148,3,0.5532448387936006,3.416589896013305,7.240399563148134,1,11,205.7533253287434,86.75401671985395,12.547766352140972,156.80944608363407,14.88642080553108,43.64301422599265,Karachi,9,historical
0,1218.0693057102835,37.773777096888566,2025-11-27 10:31:53.362694,32.246425942154886,27,1019.1497334704262,3,0.667718164846795,3.0688693817971844,4.409284378210143,0,11,144.6791190709432,80.96507464285077,8.218330371991314,121.25636070036802,23.51514471641661,45.17527863298103,Karachi,10,historical
0,1320.9315416005177,26.388498428992897,2025-11-27 11:31:53.362694,50.057093818919896,27,1015.8412374477124,3,0.6042253359644908,2.7822493574159703,6.677077901709795,0,11,188.34447368220088,64.56032371135326,8.597043164521052,106.84809104917665,17.66143043031261,56.51010730725362,Karachi,11,historical
0,767.5896731613167,28.07275193283189,2025-11-27 12:31:53.362694,27.34287236954488,27,1009.0147388507064,3,0.6243273339517124,3.183604984243752,6.950142051441126,0,11,83.044721477295,86.34322492053707,8.029579369421612,138.2980052691641,16.57734339899066,52.06193345990523,Karachi,12,historical
0,2266.96359283721,28.102275531372378,2025-11-27 13:31:53.362694,80.66832845284905,27,1013.2949416545712,3,0.5864408266336644,3.176643451576094,6.623952832056715,0,11,225.12428878085137,79.5273186974689,4.859135164131011,135.61013334282697,9.999368072696573,57.320156991273485,Karachi,13,historical
0,1441.4197742868892,29.898712728807983,2025-11-27 14:31:53.362694,48.21009477434971,27,1020.937855110192,3,0.7065860324726574,2.6990613790272704,4.864028429641179,0,11,190.8980780392329,71.36052928905275,12.43061111633358,100.9934049210266,18.92321801986017,51.4005748190779,Karachi,14,historical
0,1811.2288345239097,25.072948882365456,2025-11-27 15:31:53.362694,72.23836506115164,27,1010.799975285012,3,0.6012838122549794,2.824289980501256,8.787862024910119,0,11,190.00729275577072,69.85532495419713,14.627426324699272,116.17695925027564,15.171313627411973,24.276429753227728,Karachi,15,historical
0,1066.474379275734,23.053233930120065,2025-11-27 16:31:53.362694,46.261378447313554,27,1013.8530577923384,3,0.6628276630666711,3.3889772852185382,5.30114845274297,0,11,156.88948858797724,87.12403515257779,12.952592814854391,131.44296776855305,17.963135265127885,39.66180294188753,Karachi,16,historical
0,1569.4009552842083,23.43859382412094,2025-11-27 17:31:53.362694,66.95798250785501,27,1015.4288235634298,3,0.7035940461962688,2.8734621609912687,6.192025226862119,1,11,275.86355576141995,78.89703607059893,10.878748991211593,112.13431452003854,16.751567227816277,55.517061094097045,Karachi,17,historical
0,1251.4713011776723,28.657432590518223,2025-11-27 18:31:53.362694,43.67004257009896,27,1010.1379492731012,3,0.5804566299190879,3.352715869508791,7.996585166367794,1,11,237.08640177458764,84.49715071358962,13.419223679525109,145.57013626559493,19.415846808047032,56.21949003247217,Karachi,18,historical
0,1712.1988462159738,25.675060605418963,2025-11-27 19:31:53.362694,66.68723679096587,27,1013.9399538075636,3,0.7107981505019964,3.766291587859441,5.671006559527843,1,11,221.25560998800435,95.45158867994014,9.017320152558412,134.287896799574,15.630293994815275,60.96995370608324,Karachi,19,historical
0,1459.8477242333631,28.16706683869404,2025-11-27 20:31:53.362694,51.82817694840422,27,1016.8411477160186,3,0.6448224656087025,2.353122965023194,4.743203785160164,0,11,227.79978531849616,61.81525144335022,12.407183963074194,95.86398542271256,18.592931940648164,51.19863045512449,Karachi,20,historical
0,2337.0115138074893,31.658491582761243,2025-11-27 21:31:53.362694,73.8194208557948,27,1014.7601321857476,3,0.5010254893158944,2.849604241404076,4.246554719238816,0,11,157.37517697740424,64.9964952975008,6.673423511467164,129.72692344704402,16.36799466469225,42.677653922728695,Karachi,21,historical
0,1997.8864921144109,23.95118150649316,2025-11-27 22:31:53.362694,83.41494516973137,27,1012.4730771610032,3,0.5863344779268185,2.698116701934657,4.025946362342714,0,11,110.49605821741372,64.80047856705183,15.124954606587377,110.51793985606233,21.52919405034245,59.58471730815923,Karachi,22,historical
0,1013.4227885097868,20.08419605519948,2025-11-27 23:31:53.362694,50.45871817445378,27,1009.2073038904869,3,0.7482716479201269,2.7502839507656702,4.989691168861387,0,11,207.81441591442967,77.72081886206259,11.55387027324649,103.867117079864,25.55550889598463,53.600335637870245,Karachi,23,historical
0,1947.8519034117185,34.555996069235114,2025-11-28 00:31:53.362694,56.36798602213851,28,1007.7711439912824,4,0.6005717665677104,3.009502071833525,6.860005010100547,0,11,115.20485601478268,69.32013514685326,12.16615863178228,115.42356635081327,19.798871420559127,48.23689245898055,Karachi,0,historical
0,1223.3897519763316,21.49223947527932,2025-11-28 01:31:53.362694,56.92239533174252,28,1010.0781993587892,4,0.668924086288621,2.7002317365923125,5.81669797051643,0,11,200.0249352707186,75.04482078178279,15.607198063142274,112.18735028387536,26.58697366184005,60.41719116889223,Karachi,1,historical
0,1257.346891870861,22.043286358916536,2025-11-28 02:31:53.362694,57.03990191835724,28,1027.817053461392,4,0.5177511136721994,2.5441105872452603,7.423988271804825,0,11,190.6015587240964,57.75153785380112,10.936069540784214,111.5430490225174,10.0142312585016,56.9292207162026,Karachi,2,historical
0,2618.8830009978524,31.07425748451477,2025-11-28 03:31:53.362694,84.278216536724,28,1012.4871086379168,4,0.6133862235471368,3.7608625824516846,3.011223912910973,0,11,327.5034523719212,92.68093088755684,15.105465483801837,151.09718368240237,18.522663873768938,45.23249195425352,Karachi,3,historical
0,1487.4587171748135,31.12181139052053,2025-11-28 04:31:53.362694,47.79473464799296,28,1022.6243765662516,4,0.5616808092647674,3.206805633058216,4.06989491414009,0,11,252.1416678025018,78.07891785770151,13.895736278810428,139.0094099171837,21.55358388986972,46.42627708848326,Karachi,4,historical
0,1569.4637657300802,20.004629942912665,2025-11-28 05:31:53.362694,78.45502617188464,28,1012.890585597089,4,0.6116098400875011,3.3175319630884195,2.368571682064548,0,11,295.1188282002952,83.50954021509153,4.985234112752722,136.54054389174655,30.06732608786723,52.84614770121703,Karachi,5,historical
0,1512.751066796354,17.998711162011833,2025-11-28 06:31:53.362694,84.04774392897497,28,1013.6978790227269,4,0.6759211676702974,3.470446156294211,5.069770398022524,0,11,245.19752131795872,103.16306234226994,6.097835081072896,152.6258789879933,24.394722098990023,54.57281866911241,Karachi,6,historical
0,2363.54383064202,35.45655774041709,2025-11-28 07:31:53.362694,66.66027333916304,28,1017.26216771929,4,0.6201590186524828,3.5385549794771456,3.259505845258486,1,11,176.9969700517667,92.47327236445832,7.465222241491473,149.11219474867843,20.61996675839022,44.882440637796,Karachi,7,historical
0,2583.1684288975675,28.20820496053037,2025-11-28 08:31:53.362694,91.5750730155287,28,1012.8070698632422,4,0.6825109815906868,3.651532129804649,2.440843102820411,1,11,213.9425168311426,92.92574661815055,9.91850418266313,136.15274936906388,27.688142386802003,47.94800265312304,Karachi,8,historical
0,1764.2604910222697,22.686364086392008,2025-11-28 09:31:53.362694,77.76744145971493,28,1018.9987970398782,4,0.7537872419071184,3.2024506557837955,5.673616185731438,1,11,224.5825212084012,84.97135010770984,11.643428982828064,112.72590644109096,27.753708677936075,62.70024994698455,Karachi,9,historical
0,1300.7488331298457,24.834372213472047,2025-11-28 10:31:53.362694,52.37695650000045,28,1018.3894593290768,4,0.5595363545799702,2.66392816018016,6.717508550086222,0,11,263.7182696419075,62.41110251080918,18.32047243477429,111.54074619094165,19.05027910570889,41.72952545110286,Karachi,10,historical
0,1106.9549585074042,23.57839806029904,2025-11-28 11:31:53.362694,46.94784419520335,28,1016.9236000850492,4,0.5728522405610669,3.3285503327196206,3.572757283780944,0,11,204.0547542991192,77.2732202442879,10.213853962009445,134.89206251267242,26.97268346158197,48.356161558272014,Karachi,11,historical
0,1097.9268941256007,26.023108526203124,2025-11-28 12:31:53.362694,42.19045903067571,28,1016.3920707175864,4,0.7416181645122867,2.9623001525698114,5.865269661874708,0,11,234.93736019600965,77.65017043507997,13.194350840264375,104.70370623425244,25.92169694640401,42.488684664258095,Karachi,12,historical
0,934.6608474247538,24.02864075075055,2025-11-28 13:31:53.362694,38.89778273852461,28,1016.4029181700776,4,0.6486255979917893,2.523277037724515,4.775760426248003,0,11,178.16082610708662,58.50589211786229,7.433312313723635,90.1997890601334,18.27392283973046,50.85228884427146,Karachi,13,historical
0,1919.105055752729,25.18097398893473,2025-11-28 14:31:53.362694,76.21250300310228,28,1018.904750374448,4,0.6755984942170113,3.123635886692106,6.258720994861728,0,11,226.1812345758148,77.58611015851352,7.479446313140091,114.84056110638964,20.378459626882663,66.67279734316742,Karachi,14,historical
0,1391.948706229942,18.59191467673884,2025-11-28 15:31:53.362694,74.86849689405418,28,1017.9711880677122,4,0.616423037870558,3.086188147021634,2.047010843436263,0,11,133.80266264447695,81.58556454053299,10.321514532094469,132.3532047445395,19.292277186267373,61.26751117776197,Karachi,15,historical
0,804.3957861595438,15.731386427839803,2025-11-28 16:31:53.362694,51.13317823888721,28,1027.6366480111033,4,0.6652604068599813,2.404541172235991,4.930864481441748,0,11,212.33334160976844,62.72122252250825,11.797009766903368,94.28070854021124,28.88959319745787,57.33005018521513,Karachi,16,historical
0,1798.6209953902382,27.53942915774248,2025-11-28 17:31:53.362694,65.31075808027673,28,1019.7529915099376,4,0.6317392557358402,3.713405746794827,6.773225509017479,1,11,192.4351522725468,100.56204365711696,6.175714991941549,159.18283175229286,18.39174622516504,51.13058427633609,Karachi,17,historical
0,1770.3576182391232,28.97621324260283,2025-11-28 18:31:53.362694,61.09692813953416,28,1021.4689904855844,4,0.5978099984264059,3.313314212610631,2.7245121281510927,1,11,190.59757795116107,79.13270547345869,5.423491808883452,132.3709969417656,25.820371169992782,59.29486071724209,Karachi,18,historical
0,1325.8123966831106,20.95160115987694,2025-11-28 19:31:53.362694,63.27976494808847,28,1004.3454992367558,4,0.6223869328362426,3.6330111030439065,7.211875598783372,1,11,171.81527897712812,100.36284584709196,9.112364440664567,161.2547445199956,18.09507279273555,55.9614680590134,Karachi,19,historical
0,2069.2078572396804,27.421981993435388,2025-11-28 20:31:53.362694,75.45799781120974,28,1015.960793790544,4,0.7180405834375517,3.2903711280314387,7.454070067056842,0,11,129.65775971625948,91.6985086334099,7.45793971356909,127.70658197954762,17.283246648532618,49.669808198625866,Karachi,20,historical
0,1586.0392799397798,32.680437687672026,2025-11-28 21:31:53.362694,48.53176371435436,28,1011.591252318868,4,0.6180312343948559,2.875058288331468,4.300138482364167,0,11,247.43307451650853,70.57776696309122,11.869305351046089,114.19773473455156,14.477553249918646,67.6503683125037,Karachi,21,historical
0,1623.221179119384,25.276382565787813,2025-11-28 22:31:53.362694,64.21888792411508,28,1020.0589510051502,4,0.5168715420202189,2.9737298208073484,3.8793418125634975,0,11,259.8802723854431,72.4988365528464,10.711390264241366,140.26470923409903,24.6450927676012,43.46299502187681,Karachi,22,historical
0,1519.8250414447195,24.4556172246802,2025-11-28 23:31:53.362694,62.14625570402441,28,1027.1438303558373,4,0.5515473957753197,2.8810215810284334,4.153894514881625,0,11,156.21046949983833,69.4231764189187,10.602885853465956,125.86982904946788,20.795651195608325,49.25505740638231,Karachi,23,historical
1,1379.11399204416,24.94190151944145,2025-11-29 00:31:53.362694,55.2930573865502,29,1015.7349211939307,5,0.722483521205428,2.280513915718852,8.770575826550555,0,11,201.0715317529445,59.25628543684958,11.621439196387586,82.0174906383794,21.41107113923832,35.02025069703832,Karachi,0,historical
1,1901.5161624866475,22.372623511141988,2025-11-29 01:31:53.362694,84.99298982703824,29,1020.1754713078816,5,0.6874011216195315,2.788742940526709,2.4011624451234788,0,11,174.79692342879034,67.49894964027115,9.911903253720158,98.1944130106192,11.258759017254148,38.40762079570228,Karachi,1,historical
1,1481.6396506723595,23.71157763125615,2025-11-29 02:31:53.362694,62.485916108732056,29,1011.1514471503714,5,0.5657301320177017,2.3685893010724417,4.976333425758842,0,11,164.10297618755234,52.65778212411972,11.968902644993785,93.07933083980058,22.050353723197485,61.17462292451523,Karachi,2,historical
1,543.0368384694164,17.8158702920336,2025-11-29 03:31:53.362694,30.48051145232216,29,1024.2437762457917,5,0.6027423203394202,3.053793036507914,6.322919613776035,0,11,145.1600176592536,66.85241495378035,0.6939375997303685,110.91375650565566,22.917695745251272,50.4001281833021,Karachi,3,historical
1,1265.3736740424858,22.778119596099245,2025-11-29 04:31:53.362694,55.55215691549803,29,1026.0121849870309,5,0.7235941823312846,2.796175615641219,7.288787195024822,0,11,160.7262388589765,70.22765574394923,11.690827200230329,97.0539253337954,14.843471921022116,54.99276902491644,Karachi,4,historical
1,2154.103822917796,25.177975843917373,2025-11-29 05:31:53.362694,85.55508339000157,29,1017.9843440570054,5,0.5340806874400224,3.019270526702613,7.930940112984103,0,11,234.5011637325061,63.61345170435199,9.718959556292807,119.1083167775016,14.635168957092308,42.05495658904194,Karachi,5,historical
1,1720.9769520187765,28.487912007157348,2025-11-29 06:31:53.362694,60.41077884494993,29,1010.2637476270525,5,0.563763078841125,2.9635901273592937,6.279684175604228,0,11,272.37014942504044,69.53253512077352,7.65218912184438,123.33644704741047,17.773632180884277,33.944154832884834,Karachi,6,historical
1,1118.0486425207434,17.422567199633406,2025-11-29 07:31:53.362694,64.17243967032991,29,1017.0583253385591,5,0.7371328663829273,2.9995222806907744,6.172396192256468,1,11,214.3901356379189,75.49631012535015,8.11780290146959,102.41886309561345,26.062709390991586,44.63649818844425,Karachi,7,historical
1,1502.380035706712,24.06721319271941,2025-11-29 08:31:53.362694,62.42434567211122,29,1012.8664537252818,5,0.5078678360893719,3.2443775625134377,8.753599126386469,1,11,214.23669303126763,73.40816100966234,11.686692762511528,144.5418587144872,10.991773299869044,44.54511203403395,Karachi,8,historical
1,1437.3192713320632,29.29213988383201,2025-11-29 09:31:53.362694,49.06842849420505,29,1010.7178832977244,5,0.6038542360290551,3.822570281597251,5.852056873913477,1,11,265.7179580854844,96.01889279612948,9.5076720349436,159.01005088173207,21.890346914032133,53.34558046991504,Karachi,9,historical
1,2761.701712532176,35.61372365802652,2025-11-29 10:31:53.362694,77.54599712882737,29,1012.6253774254352,5,0.6712596569335739,2.452200401517828,5.024583214866241,0,11,236.2235344013222,65.0181267653731,8.407303610218818,96.85987545026428,17.818060103566427,61.46007098448708,Karachi,10,historical
1,1236.4942530717558,28.648170678684828,2025-11-29 11:31:53.362694,43.16136855438898,29,1014.0365061877216,5,0.7147473118127423,2.52917590382448,3.3503544249780424,0,11,199.4766925483676,60.491617701415,9.30919649958805,84.63357147576554,18.979630504055915,44.76929526413252,Karachi,11,historical
1,1881.8656505242968,29.70546059452534,2025-11-29 12:31:53.362694,63.35083223288317,29,1017.4564060579422,5,0.6197598259841831,2.5295331787783115,4.199363074657566,0,11,131.792296130223,60.36698482239223,11.35847274429454,97.4038366015884,18.020409268462824,44.79651843334784,Karachi,12,historical
1,2858.8351433328007,36.06462443749964,2025-11-29 13:31:53.362694,79.26978827374707,29,1018.4134906395004,5,0.5870221668289927,2.1884360026741088,5.002773569207487,0,11,180.8426071682084,53.26557897422424,6.5825497836026,90.73861599121044,19.31367194677951,42.400085573224985,Karachi,13,historical
1,1658.8929247868805,23.34377342649421,2025-11-29 14:31:53.362694,71.06361488687628,29,1023.7209016313392,5,0.5591899528976975,2.5596430889657253,5.938776701559637,0,11,117.04752492035855,65.75517377737468,12.684317309864134,117.59004867064276,12.457402816537352,50.74075078185261,Karachi,14,historical
1,1418.4290675253735,22.61909663407032,2025-11-29 15:31:53.362694,62.70935972698601,29,1016.0648302437846,5,0.5918710740280911,2.790789514107007,5.193315888163459,0,11,204.39199176534527,68.61578118831923,12.12332977859641,115.93028312963747,26.63329338665529,53.744365950298985,Karachi,15,historical
1,1941.892345542192,29.76115904556197,2025-11-29 16:31:53.362694,65.24921769912618,29,1022.7910819858564,5,0.6017194528946981,2.395132669611684,5.860294026229335,0,11,255.547090194791,60.72996477331601,8.281524316686978,100.92737484414327,14.70961453202584,52.60457530567645,Karachi,16,historical
1,1788.4693975611578,29.962197360058465,2025-11-29 17:31:53.362694,59.69086232458046,29,1016.445820114492,5,0.7208912538274936,3.477964174961778,5.036364200331628,1,11,189.17069903559496,87.53881899686947,14.38459420339966,121.43137891060772,19.62450099011738,38.4336504447145,Karachi,17,historical
1,2191.147061667028,27.943760617227404,2025-11-29 18:31:53.362694,78.41274807930395,29,1014.1648602705452,5,0.6374608883786655,3.551825528060831,7.748809727306725,1,11,222.1892074424333,85.08557852330765,7.481977014433076,133.47576310088058,19.340533557839063,53.367683288233536,Karachi,18,historical
1,1082.7053380512275,23.048843226316247,2025-11-29 19:31:53.362694,46.97438944853589,29,1006.657500258749,5,0.6566161759455783,3.338373524299961,5.299348916854873,1,11,214.99723576509896,91.59199151767204,8.835152468253174,139.49091550443825,21.16303916300635,48.88512217860281,Karachi,19,historical
1,3122.759379123717,33.801174810352016,2025-11-29 20:31:53.362694,92.386119614024,29,1016.0435632938102,5,0.6445268498223455,2.3446398073130488,8.63096788269724,0,11,237.3392789435316,58.29133997989141,5.550570110398225,90.4405146130973,22.598966194062665,64.70469143160808,Karachi,20,historical
1,1083.7712454822667,16.84782334807105,2025-11-29 21:31:53.362694,64.3270779311887,29,1009.4720320482404,5,0.5997259118877029,2.818622780959112,7.470731047692144,0,11,165.21764332648524,70.95709115929617,13.59155705757112,118.31586688650982,16.973843573433914,44.96016115402453,Karachi,21,historical
1,2030.1641641099247,24.97819267675852,2025-11-29 22:31:53.362694,81.27746432186558,29,1022.7025469701804,5,0.647096365694986,2.468226628575949,3.306521964504905,0,11,188.3576029650885,61.29525321097784,13.674175133336336,94.72353185780348,22.05105867315692,51.43361385386379,Karachi,22,historical
1,1881.3632926777243,28.40172721852061,2025-11-29 23:31:53.362694,66.24115773673432,29,1015.0522897678316,5,0.610024171995474,2.4408536831870444,5.063919598517724,0,11,193.59935495451907,61.38562143886502,10.73083803025445,100.6281787786607,18.68248289446469,48.98305063942697,Karachi,23,historical
1,1653.369935240415,25.38720559733159,2025-11-30 00:31:53.362694,65.12610964218126,30,1007.5186371679296,6,0.6127597613980429,3.047568319667537,3.7783708104355656,0,11,67.43000749846274,72.06892404424067,9.652214006685371,117.61366947433316,23.95447771608831,44.47851513921759,Karachi,0,historical
1,1442.2480483995926,30.11591098838536,2025-11-30 01:31:53.362694,47.88990274794664,30,1009.2838240870992,6,0.5934019824011704,2.6713715564964606,9.755898481332526,0,11,219.3385541847324,68.1383510802956,9.699457840060056,114.8266320320962,22.140314630385948,66.38125813565969,Karachi,1,historical
